link	university	language	plataform	title
http://ocw.upc.edu/curs/50766-2010	Universitat Politècnica de Catalunya	Spanish	HTML	FUENTES DE DOCUMENTACIÓN PARA EL APOYO A LA ELECCIÓN DE SISTEMAS 
http://ocw.upc.edu/curs/20354	Universitat Politècnica de Catalunya	Spanish	HTML	QUÍMICA PARA LAS CIENCIAS DE LA VISIÓN 
http://ocw.upc.edu/curs/20352	Universitat Politècnica de Catalunya	Spanish	HTML	ÓPTICA VISUAL 
http://ocw.upc.edu/curs/20364	Universitat Politècnica de Catalunya	Spanish	HTML	FÍSICA 
http://ocw.upc.edu/curs/20286	Universitat Politècnica de Catalunya	Spanish	HTML	TECNOLOGÍA ÓPTICA I 
http://ocw.upc.edu/curs/20284	Universitat Politècnica de Catalunya	Spanish	HTML	ÓPTICA FISIOLÓGICA II 
http://ocw.upc.edu/curs/20274	Universitat Politècnica de Catalunya	Spanish	HTML	ÓPTICA FISIOLÓGICA I 
http://ocw.upc.edu/curs/17517	Universitat Politècnica de Catalunya	Spanish	HTML	INSTALACIONES INTELIGENTES 
http://ocw.upc.edu/curs/17515	Universitat Politècnica de Catalunya	Spanish	HTML	SUPERVISIÓN DE SISTEMAS ELÉCTRICOS 
http://ocw.upc.edu/curs/17495	Universitat Politècnica de Catalunya	Spanish	HTML	CIRCUITOS 
http://ocw.upc.edu/curs/17473	Universitat Politècnica de Catalunya	Spanish	HTML	EQUIPOS Y SISTEMAS ACUSTICOS Y DE VIDEO 
http://ocw.upc.edu/curs/17468	Universitat Politècnica de Catalunya	Spanish	HTML	COMUNICACIONES ANALOGICAS Y DIGITALES 
http://ocw.upc.edu/curs/17461	Universitat Politècnica de Catalunya	Spanish	HTML	CIRCUITOS Y COMPONENTES ELECTRONICOS 
http://ocw.upc.edu/curs/27119-2011	Universitat Politècnica de Catalunya	Spanish	HTML	ESTADÍSTICA Y AJUSTE DE OBSERVACIONES 
http://ocw.upc.edu/curs/17360-2011	Universitat Politècnica de Catalunya	Spanish	HTML	FUNDAMENTOS DE LA CONSTRUCCIÓN NAVAL Y PROPULSORES 
http://ocw.upc.edu/curs/17449-2011	Universitat Politècnica de Catalunya	Spanish	HTML	MÁQUINAS DE CONTROL NUMÉRICO (2 EJES) (FNB, DIPLOMATURA EN NAVEGACIÓN MARÍTIMA)
http://ocw.upc.edu/curs/17343-2011	Universitat Politècnica de Catalunya	Spanish	HTML	MANIOBRA, CÓDIGOS Y REGLAMENTOS 
http://ocw.upc.edu/curs/17336-2011	Universitat Politècnica de Catalunya	Spanish	HTML	QUÍMICA 
http://ocw.upc.edu/curs/23592	Universitat Politècnica de Catalunya	Spanish	HTML	RESISTENCIA DE MATERIALES 
http://ocw.upc.edu/curs/23681	Universitat Politècnica de Catalunya	Spanish	HTML	ELASTICIDAD 
http://ocw.upc.edu/curs/22687	Universitat Politècnica de Catalunya	Spanish	HTML	MÉTODOS NUMÉRICOS 
http://ocw.upc.edu/curs/22769	Universitat Politècnica de Catalunya	Spanish	HTML	ÁLGEBRA 
http://ocw.upc.edu/curs/24451	Universitat Politècnica de Catalunya	Spanish	HTML	COMUNICACIONES ÓPTICAS 
http://ocw.upc.edu/curs/63740-2009	Universitat Politècnica de Catalunya	Spanish	HTML	PRODUCCIÓN DE FORRAJES 
http://ocw.upc.edu/curs/E5008-2009	Universitat Politècnica de Catalunya	Spanish	HTML	PROBABILIDAD Y ESTADÍSTICA 
http://ocw.upc.edu/curs/27101-2009	Universitat Politècnica de Catalunya	Spanish	HTML	MÉTODOS MATEMÁTICOS I 
http://ocw.upc.edu/curs/27102-2009	Universitat Politècnica de Catalunya	Spanish	HTML	FÍSICA I 
http://ocw.upc.edu/curs/51466-2008	Universitat Politècnica de Catalunya	Spanish	HTML	BIOMASA COMO FUENTE ENERGÉTICA EN PAISES EN DESARROLLO 
http://ocw.upc.edu/curs/51607-2008	Universitat Politècnica de Catalunya	Spanish	HTML	CONCEPTOS DE MATEMÁTICAS 
http://ocw.upc.edu/curs/15604-2008	Universitat Politècnica de Catalunya	Spanish	HTML	FUNDAMENTOS MATEMATICOS DE LA INGENIERIA 1 
http://ocw.upc.edu/curs/8558	Universitat Politècnica de Catalunya	Spanish	HTML	LAS RADICIONES IONIZANTES. SU UTILIZACIÓN Y RIESGOS 
http://ocw.upc.edu/curs/51473-2007	Universitat Politècnica de Catalunya	Spanish	HTML	MALI. ORDENACIÓN DEL TERRITORIO, SOSTENIBILIDAD Y PAISAJE 
http://ocw.upc.edu/curs/17472-2011	Universitat Politècnica de Catalunya	Spanish	HTML	CONSTRUCCION DE EMBARCACIONES A VELA 
http://ocw.upc.edu/curs/17347-2011	Universitat Politècnica de Catalunya	Spanish	HTML	METEOROLOGÍA Y OCEANOGRAFÍA 
http://ocw.upc.edu/curs/27854-2011	Universitat Politècnica de Catalunya	Spanish	HTML	TECNOLOGÍA ELÉCTRICA 
http://ocw.upc.edu/curs/23725	Universitat Politècnica de Catalunya	Spanish	HTML	AUTOMATIZACIÓN INDUSTRIAL 
http://ocw.upc.edu/curs/23844	Universitat Politècnica de Catalunya	Spanish	HTML	NEUMÁTICA BÁSICA 
http://ocw.upc.edu/curs/23780	Universitat Politècnica de Catalunya	Spanish	HTML	HABILIDADES DIRECTIVAS 
http://ocw.upc.edu/curs/24438	Universitat Politècnica de Catalunya	Spanish	HTML	RADIACIÓN Y ONDAS GUIADAS 
http://ocw.upc.edu/curs/17464	Universitat Politècnica de Catalunya	Spanish	HTML	SEQALES Y SISTEMAS 
http://ocw.upc.edu/curs/20275	Universitat Politècnica de Catalunya	Spanish	HTML	ÓPTICA II 
http://ocw.upc.edu/curs/22685	Universitat Politècnica de Catalunya	Spanish	HTML	DISEÑO ELECTRÓNICO ASISTIDO POR ORDENADOR 
http://ocw.upc.edu/curs/22663	Universitat Politècnica de Catalunya	Spanish	HTML	MÉTODOS NUMÉRICOS 
http://ocw.upc.edu/curs/24340	Universitat Politècnica de Catalunya	Spanish	HTML	TELEDETECCIÓN 
http://ocw.upc.edu/curs/24421	Universitat Politècnica de Catalunya	Spanish	HTML	CIRCUITOS Y SISTEMAS ELECTRÓNICOS I 
http://ocw.upc.edu/curs/107-2010	Universitat Politècnica de Catalunya	Spanish	HTML	UN MUNDO DE FÓRMULAS: DESCUBRE LAS MATEMÁTICAS ESCONDIDAS EN PROBLEMAS DE LA CIENCIA 
http://ocw.upc.edu/curs/E5002-2009	Universitat Politècnica de Catalunya	Spanish	HTML	FUNDAMENTOS FÍSICOS 
http://ocw.upc.edu/curs/24233	Universitat Politècnica de Catalunya	Spanish	HTML	OPTICAL REMOTE SENSING 
http://ocw.upc.edu/curs/24456	Universitat Politècnica de Catalunya	Spanish	HTML	CLASIFICACION DE PATRONES: APLI. EN TRATAMIENTO DE SEÑAL 
http://ocw.upc.edu/curs/24392	Universitat Politècnica de Catalunya	Spanish	HTML	ORGANIZACIÓN DE EMPRESAS 
http://ocw.upc.edu/curs/24431	Universitat Politècnica de Catalunya	Spanish	HTML	SEÑALES Y SISTEMAS I 
http://ocw.upc.edu/curs/24391	Universitat Politècnica de Catalunya	Spanish	HTML	SEÑALES Y SISTEMAS II 
http://ocw.upc.edu/curs/24410	Universitat Politècnica de Catalunya	Spanish	HTML	COMUNICACIONES I 
http://ocw.upc.edu/curs/24394	Universitat Politècnica de Catalunya	Spanish	HTML	COMUNICACIONES II 
http://ocw.upc.edu/curs/24315	Universitat Politècnica de Catalunya	Spanish	HTML	DISPOSITIVOS ELECTRÓNICOS Y FOTÓNICOS I 
http://ocw.upc.edu/curs/24469	Universitat Politècnica de Catalunya	Spanish	HTML	MICROONDAS 
http://ocw.upc.edu/curs/24449	Universitat Politècnica de Catalunya	Spanish	HTML	ANTENAS 
http://ocw.upc.edu/curs/27126-2011	Universitat Politècnica de Catalunya	Spanish	HTML	FUNDAMENTOS DE GEOFÍSICA 
http://ocw.upc.edu/curs/20270	Universitat Politècnica de Catalunya	Spanish	HTML	ÓPTICA I 
http://ocw.upc.edu/curs/22694	Universitat Politècnica de Catalunya	Spanish	HTML	MATEMÁTICAS PARA LA INGENIERÍA 
http://ocw.upc.edu/curs/24448	Universitat Politècnica de Catalunya	Spanish	HTML	PROCESADO DE LA SEÑAL 
http://ocw.upc.edu/curs/24326	Universitat Politècnica de Catalunya	Spanish	HTML	SINCRONIZACIÓN Y MODEMS DE ALTA VELOCIDAD 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250101&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Álgebra y geometría 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250102&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Cálculo 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250103&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Economía, empresa y legislación 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250104&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Física 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250105&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Fundamentos matemáticos 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250106&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Geología 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250107&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Geometría métrica y sistemas de representación 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250108&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Mecánica racional 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250109&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Química de materiales 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250120&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Resistencia de materiales y estructuras 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250121&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Mecánica de medios continuos 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250122&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Geometría diferencial y ecuaciones diferenciales 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250123&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Probabilidad y estadística 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250124&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Materiales de construcción 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250125&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Geomática e información geográfica 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250126&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Geometría descriptiva 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250127&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Procedimientos de construcción y electrotecnia 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250130&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Hidráulica e hidrología 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250131&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Mecánica de suelos 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250132&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Análisis de estructuras 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250133&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Modelización numérica 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250134&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Caminos y ferrocarriles 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250135&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Ingeniería ambiental 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250136&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Urbanismo 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250137&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Transporte 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250140&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Estructuras de hormigón 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250141&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Estructuras de acero 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250142&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Obras hidráulicas 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250143&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Ingeniería marítima y portuària 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250144&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Hidrologia superficial y subterránea 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250145&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Ingeniería geotécnica 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250146&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Ingeniería geológica 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250147&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Proyectos y organización de empresas 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250148&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Trabajo final de grado 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250201&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Álgebra lineal 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250202&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Cálculo 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250203&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Empresa y legislación en la construcción 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250204&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Expresión gráfica 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250205&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Física aplicada 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250206&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Fundamentos matemáticos 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250207&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Geología aplicada 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250208&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Mecánica 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250209&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Química de materiales 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250220&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Hidráulica de conducciones 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250221&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Ecuaciones diferenciales 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250222&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Resistencia de materiales 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250223&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Materiales de construcción 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250224&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Métodos numéricos e informática 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250225&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Geomática y topografía 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250226&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Técnicas de representación 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250227&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Estadística descriptiva 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250228&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Procedimientos de construcción y electrotecnia 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250230&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Geotecnia 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250231&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Estructuras 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250232&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Hormigón armado 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250233&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Hidrología superficial y subterránea I 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250234&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Construcción metálica 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250235&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Infraestructuras del transporte 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250236&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Tecnología ambiental 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250237&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Organización, medición y valoración de obras públicas 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250238&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Urbanismo y sistemas territoriales 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250239&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Proyecto y construcción de obras públicas 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250240&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Ingeniería geotécnica 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250241&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Construcción de obras marítimas 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250242&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Edificación y prefabricación 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250243&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Construcción de puentes y otras estructuras 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250244&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Cálculo de estructuras 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250245&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Hormigón pretensado 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250246&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Introducción a la gestión de estructuras 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250247&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Administración, planeamiento y servicios urbanos 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250248&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Construcción de infraestructuras del transporte 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250249&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Gestión del transporte 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250250&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Conservación de infraestructuras 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250251&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Elementos de urbanización y gestión del medio urbano 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250252&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Hidrología superficial y subterránea II 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250253&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Ingeniería portuaria 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250254&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Obras hidráulicas 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250255&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Ingeniería sanitaria 
http://ocw.camins.upc.edu/ocw/home.htm?p_codiUpcUd=250256&p_idIdioma=2	Universitat Politècnica de Catalunya	Spanish	HTML	Instrumentación y ensayo en obras hidráulicas 
